Timestamp,Latitude,Longitude,X,Y,Distance,LogDist,Azimuth,RouteID,CellID,Frequency_MHz,RSRP_dBm
2012-09-18 00:56:52,35.513010998082,24.025583265964,96.0790890476985,518.417026488826,527.245108754696,2.72201255948654,79.5004089718687,3,60561,1861.6,-68
2012-09-22 17:53:57,35.514180416667,24.025574966667,95.3270240731534,648.596703371072,655.564585027643,2.81661548403435,81.6388561952585,3,60561,1861.6,-72
2012-11-04 15:31:45,35.514338183333,24.02556635,94.5461996909817,666.159288630165,672.835181678436,2.82790869207841,81.9221140947702,3,60561,1861.6,-87
2012-10-15 00:25:58,35.514410566667,24.025517283333,90.0998807219663,674.217001371088,680.210668428491,2.83264343912756,82.3883005322188,3,60561,1861.6,-77
2012-09-22 19:05:46,35.514560066667,24.025490516667,87.6743413069016,690.859341370992,696.400330042398,2.8428589682689,82.7674714334985,3,60561,1861.6,-87
2012-09-15 20:04:29,35.514652266667,24.025459416667,84.8561242079851,701.123045370707,706.239397488907,2.84895194097387,83.0991210585791,3,60561,1861.6,-76
2013-04-03 10:21:13,35.514803666667,24.02553005,91.2567694436218,717.976893370709,723.75314671754,2.85959046495531,82.7563946820722,3,60562,1878.6,-80
2012-09-22 16:23:04,35.51499245,24.025510433333,89.4791480170004,738.992254000453,744.389729511711,2.87180037245556,83.0960831571652,4,60562,1860.2,-87
2013-04-03 07:41:03,35.515291816667,24.025474016667,86.1791457400662,772.317751370983,777.111030833574,2.89048307367018,83.632983848453,4,60562,1878.6,-78
2012-09-13 14:52:04,35.515305916667,24.02551195,89.6165852153307,773.887363371134,779.058908896613,2.89157029829059,83.3945380621014,4,60561,1861.6,-94
2013-02-23 17:51:56,35.515517723333,24.02548636,87.2976728176845,797.465681429656,802.229640899318,2.90429870431877,83.752770519434,4,60561,1861.6,-85
2013-03-08 20:07:56,35.51558767,24.025489623333,87.5933892443425,805.252144400565,810.002233269156,2.90848621628005,83.7919121515421,4,60561,1861.6,-85
2013-03-13 22:59:59,35.515757738,24.025587148,96.4308710489136,824.18411416008,829.806222515285,2.91897668717399,83.3266423572495,4,60561,1861.6,-86
2012-12-13 17:45:15,35.510407583333,24.02570035,106.689000054094,228.604896629732,252.275130553197,2.40187443959461,64.9817245232631,3,60562,1860.2,-91
2013-03-14 10:51:26,35.512159954737,24.025672956529,104.206660877902,423.678881323281,436.30588198037,2.63979106789032,76.1819996618134,3,60562,1860.2,-67
2012-09-20 11:42:53,35.51228483428,24.025753352766,111.492000100349,437.580472050214,451.560777311387,2.65471621195752,75.7056390440558,3,60562,1860.2,-56
